Date,Receipt_ID,Product_Name,Brand_Name,Category,Quantity,Selling_Price,Cost_Price,Stock_For_Month
14/07/2024,REC-fhq-5921,Lettuce,Garden Select,Produce,4,2.44,2.2,134
14/07/2024,REC-gUb-6223,Laundry Detergent,Aussie Wash,Household,3,7.44,5.42,168
14/07/2024,REC-MvL-0539,Soft Drink,Fizz Co.,Beverages,3,3.96,3.07,192
14/07/2024,REC-fgV-5222,Coffee,Aussie Roast,Beverages,5,4.15,3.33,173
14/07/2024,REC-Hjz-1768,Soft Drink,Fizz Co.,Beverages,1,5.63,4.55,156
14/07/2024,REC-LBX-3389,Canned Beans,Hearty Harvest,Pantry,1,3.5,3.03,146
16/07/2024,REC-eXm-0773,Toilet Paper,Quilted Comfort,Household,5,7.89,6.44,73
16/07/2024,REC-vuD-0956,Laundry Detergent,Aussie Wash,Household,1,5.77,4.65,163
16/07/2024,REC-sTT-7695,Juice,Fresh Squeeze,Beverages,1,2.63,2.14,195
16/07/2024,REC-RjN-5963,Beef Mince,Farm Fresh Meats,Meat,2,12.13,8.86,55
16/07/2024,REC-ijj-2530,Rice,Rice King,Pantry,2,4.14,3.49,106
16/07/2024,REC-fFi-3137,Olive Oil,Mediterranean Harvest,Pantry,5,9.13,6.77,165
17/07/2024,REC-SXi-2990,Milk,Dairy Fresh,Dairy,5,6.01,4.38,121
17/07/2024,REC-Ppp-1522,Cereal,Golden Grains,Breakfast,3,5.4,4.4,96
17/07/2024,REC-inK-9500,Dish Soap,Eco-Wash,Household,5,7.26,5.65,195
17/07/2024,REC-acc-0278,Tomatoes,Vine Ripened,Produce,1,3.83,3.31,74
18/07/2024,REC-jqr-7517,Canned Beans,Simply Canned,Pantry,5,8.36,6.19,126
18/07/2024,REC-OCZ-4939,Bread,Daily Loaf,Bakery,1,4.16,3.24,176
18/07/2024,REC-CDK-7613,Tomatoes,Vine Ripened,Produce,4,4.23,3.44,128
18/07/2024,REC-cyq-0621,Rice,Rice King,Pantry,3,4.98,3.56,129
18/07/2024,REC-ORi-4762,Olive Oil,Mediterranean Harvest,Pantry,1,7.17,5.94,99
18/07/2024,REC-nGg-3871,Tea Bags,Tea Time,Beverages,1,3.9,3.16,143
19/07/2024,REC-bQe-9868,Rice,Rice King,Pantry,3,7.2,5.74,80
19/07/2024,REC-nBd-6506,Soft Drink,Fizz Co.,Beverages,4,6.02,4.83,172
20/07/2024,REC-uGF-8825,Salt,Crystal Co.,Pantry,1,4.99,4.49,154
20/07/2024,REC-uDK-0742,Eggs,Golden Yolk,Dairy,5,5.99,4.48,116
20/07/2024,REC-syo-0978,Coffee,Aussie Roast,Beverages,2,4.78,3.5,51
20/07/2024,REC-RkU-6719,Dish Soap,Sparkle Clean,Household,4,5.61,4.42,169
20/07/2024,REC-ypE-1167,Olive Oil,Mediterranean Harvest,Pantry,5,8.37,6.9,191
20/07/2024,REC-pfP-0923,Chips,Salt & Crunch,Snacks,3,5.18,3.93,100
20/07/2024,REC-zuu-1951,Laundry Detergent,Clean Wave,Household,2,9.97,8.96,69
21/07/2024,REC-ZqF-6144,Cheese,Australian Cheeses,Dairy,4,3.09,2.23,75
21/07/2024,REC-pln-8459,Rice,Aussie Grains,Pantry,5,9.56,6.84,146
21/07/2024,REC-gvx-8775,Chips,Salt & Crunch,Snacks,1,4.59,3.71,159
21/07/2024,REC-hiv-5931,Tomatoes,Vine Ripened,Produce,1,2.2,1.73,113
21/07/2024,REC-Vkb-5519,Eggs,Golden Yolk,Dairy,1,4.97,4.29,135
21/07/2024,REC-IfY-5695,Cheese,Blockbuster Cheeses,Dairy,2,3.6,2.63,82
21/07/2024,REC-ViB-3147,Tea Bags,Bushland Brews,Beverages,2,2.46,1.81,115
21/07/2024,REC-TCP-3246,Lettuce,Garden Select,Produce,3,2.76,2.07,115
21/07/2024,REC-jnb-1022,Bananas,Tropical Treat,Produce,1,2.7,2.14,69
21/07/2024,REC-ZBn-1553,Soft Drink,Sparkle Beverages,Beverages,4,5.98,4.6,68
22/07/2024,REC-fCk-0056,Beef Mince,Farm Fresh Meats,Meat,5,20.42,14.77,111
22/07/2024,REC-uQT-8914,Biscuits,Sweet Treats,Snacks,5,3.12,2.79,78
22/07/2024,REC-ind-7888,Dish Soap,Eco-Wash,Household,4,11.77,8.63,63
23/07/2024,REC-wzE-5417,Bananas,Tropical Treat,Produce,2,2.31,2.0,144
23/07/2024,REC-hnY-0913,Dish Soap,Power Clean,Household,2,8.23,6.0,152
23/07/2024,REC-LWM-3427,Soft Drink,Fizz Co.,Beverages,3,5.13,3.92,83
23/07/2024,REC-rKP-4801,Soft Drink,Sparkle Beverages,Beverages,1,2.96,2.54,140
23/07/2024,REC-kgt-9614,Yogurt,Morning Bliss,Dairy,5,3.13,2.29,178
23/07/2024,REC-Wla-0725,Canned Tomatoes,Simply Canned,Pantry,4,4.07,3.2,91
23/07/2024,REC-Row-3279,Yogurt,Pure Greek,Dairy,4,3.95,3.23,76
23/07/2024,REC-HwQ-9172,Milk,Meadowland,Dairy,3,2.98,2.5,124
23/07/2024,REC-RtE-4967,Yogurt,Pure Greek,Dairy,5,4.59,3.61,136
24/07/2024,REC-Dvp-3565,Bananas,Tropical Treat,Produce,3,3.49,3.13,64
24/07/2024,REC-HQC-8034,Tea Bags,Tea Time,Beverages,4,6.2,4.91,98
25/07/2024,REC-BMb-6067,Chicken Breast,Butcher's Best,Meat,1,18.08,13.05,169
25/07/2024,REC-qeO-4823,Coffee,Aussie Roast,Beverages,3,3.8,2.91,148
25/07/2024,REC-VeS-1204,Chicken Breast,Prime Cuts,Meat,2,11.14,9.1,122
25/07/2024,REC-xex-9679,Pasta,Italian Kitchen,Pantry,3,7.52,6.36,181
27/07/2024,REC-aGf-3874,Biscuits,Cookie Crumble,Snacks,5,3.48,2.64,187
27/07/2024,REC-VBF-7080,Chicken Breast,Lean Meats,Meat,3,14.49,12.94,97
27/07/2024,REC-eVc-9027,Dish Soap,Eco-Wash,Household,2,5.66,4.88,90
27/07/2024,REC-YdP-9201,Toilet Paper,Quilted Comfort,Household,1,12.0,9.64,69
28/07/2024,REC-aeQ-9637,Soft Drink,Sparkle Beverages,Beverages,2,6.35,4.92,141
28/07/2024,REC-MbF-8027,Eggs,Sunny-Side,Dairy,3,3.79,3.28,152
28/07/2024,REC-qrC-9037,Lettuce,Garden Select,Produce,2,1.93,1.51,85
29/07/2024,REC-Gil-4952,Pasta,Grainfield Co.,Pantry,5,7.28,6.31,139
29/07/2024,REC-YSO-8667,Tea Bags,Tea Time,Beverages,1,4.93,4.21,57
29/07/2024,REC-baW-7215,Chips,Crunchy Bites,Snacks,4,2.9,2.15,75
29/07/2024,REC-AuS-7487,Eggs,Sunny-Side,Dairy,5,5.87,4.65,57
29/07/2024,REC-uiz-6905,Dish Soap,Sparkle Clean,Household,4,7.35,5.91,84
29/07/2024,REC-sPY-9439,Bread,Daily Loaf,Bakery,1,3.19,2.52,92
29/07/2024,REC-ntS-6367,Canned Beans,Simply Canned,Pantry,1,5.31,4.01,192
31/07/2024,REC-nSJ-9402,Paper Towels,Handy Wipes,Household,2,5.54,4.6,100
01/08/2024,REC-yVO-1959,Beef Mince,Butcher's Best,Meat,3,14.94,13.12,81
01/08/2024,REC-NsF-1802,Olive Oil,Golden Grove,Pantry,2,5.13,4.22,160
01/08/2024,REC-avJ-4009,Chicken Breast,Lean Meats,Meat,2,10.58,8.41,170
01/08/2024,REC-eUW-0698,Salt,Crystal Co.,Pantry,3,8.85,6.69,126
01/08/2024,REC-EfB-8595,Bread,Crusty Creations,Bakery,1,3.34,2.62,156
01/08/2024,REC-cgB-2847,Biscuits,Cookie Crumble,Snacks,3,3.27,2.61,181
02/08/2024,REC-Pkb-6991,Lettuce,Crisp Greens,Produce,1,3.49,3.01,185
02/08/2024,REC-JVs-4774,Yogurt,Morning Bliss,Dairy,4,5.01,3.7,130
02/08/2024,REC-yfv-5966,Flour,The Baker's Choice,Pantry,3,3.15,2.35,164
02/08/2024,REC-TJQ-6528,Biscuits,Sweet Treats,Snacks,2,3.67,2.98,77
03/08/2024,REC-UiX-8376,Flour,Golden Grains,Pantry,4,6.57,5.41,50
03/08/2024,REC-GGt-1127,Pasta,Grainfield Co.,Pantry,1,5.86,5.29,117
03/08/2024,REC-IjK-1395,Juice,Fresh Squeeze,Beverages,1,5.6,4.91,128
03/08/2024,REC-WwN-4814,Chicken Breast,Lean Meats,Meat,3,15.65,14.22,159
05/08/2024,REC-kst-4592,Paper Towels,Quick Dry,Household,4,5.2,3.86,61
05/08/2024,REC-oxo-1013,Laundry Detergent,Fresh Scent,Household,5,11.41,9.11,96
05/08/2024,REC-tMl-0549,Bananas,Island Harvest,Produce,5,2.03,1.6,140
05/08/2024,REC-dOK-0405,Sugar,Sweet Stuff,Pantry,5,6.85,5.98,159
06/08/2024,REC-kgY-5260,Tomatoes,Sun Kissed,Produce,1,3.39,2.85,130
06/08/2024,REC-Vem-2163,Coffee,Aussie Roast,Beverages,5,1.85,1.64,89
08/08/2024,REC-kCO-6288,Salt,Crystal Co.,Pantry,3,2.63,2.33,91
08/08/2024,REC-oWf-1370,Biscuits,Cookie Crumble,Snacks,2,4.82,3.74,180
08/08/2024,REC-bLU-2733,Laundry Detergent,Fresh Scent,Household,2,10.45,8.17,151
09/08/2024,REC-nnV-1825,Tomatoes,Sun Kissed,Produce,2,1.9,1.69,54
09/08/2024,REC-rJU-8846,Coffee,Bean Supreme,Beverages,2,5.39,4.02,130
09/08/2024,REC-ZBn-2563,Laundry Detergent,Aussie Wash,Household,3,5.46,4.55,168
09/08/2024,REC-bzo-4794,Olive Oil,Golden Grove,Pantry,4,5.1,4.54,132
09/08/2024,REC-FYZ-8550,Dish Soap,Eco-Wash,Household,4,12.28,9.35,180
09/08/2024,REC-ppQ-0992,Tomatoes,Vine Ripened,Produce,3,3.8,2.75,94
09/08/2024,REC-pJC-0026,Chicken Breast,Lean Meats,Meat,1,14.3,12.96,186
09/08/2024,REC-yMF-5921,Bread,Daily Loaf,Bakery,4,3.78,3.26,100
09/08/2024,REC-JtP-5844,Sugar,Cane Sugar Co.,Pantry,3,5.57,4.52,77
09/08/2024,REC-Jfn-0579,Salt,Crystal Co.,Pantry,1,6.76,5.4,124
10/08/2024,REC-tay-7952,Cheese,Australian Cheeses,Dairy,3,3.97,3.07,142
10/08/2024,REC-lHA-3659,Toilet Paper,Quilted Comfort,Household,3,9.91,8.51,187
10/08/2024,REC-qQS-3098,Olive Oil,Golden Grove,Pantry,5,7.18,5.78,161
10/08/2024,REC-ixK-3206,Olive Oil,Mediterranean Harvest,Pantry,1,6.94,5.08,181
10/08/2024,REC-Nty-6200,Dish Soap,Sparkle Clean,Household,1,10.03,8.21,87
10/08/2024,REC-WEL-1504,Chicken Breast,Butcher's Best,Meat,4,10.94,8.26,112
10/08/2024,REC-KPd-4704,Yogurt,Morning Bliss,Dairy,4,3.25,2.53,170
10/08/2024,REC-PNE-6651,Biscuits,Cookie Crumble,Snacks,3,4.11,3.65,136
10/08/2024,REC-cJw-5040,Laundry Detergent,Aussie Wash,Household,5,9.18,8.22,136
11/08/2024,REC-Tkv-5439,Sugar,Sweet Stuff,Pantry,5,3.54,2.88,89
11/08/2024,REC-bXD-2128,Chips,Crunchy Bites,Snacks,4,2.07,1.82,152
11/08/2024,REC-eXK-3700,Juice,Fruit Burst,Beverages,1,5.05,4.4,101
12/08/2024,REC-Xpy-3729,Yogurt,Morning Bliss,Dairy,2,4.9,4.26,106
12/08/2024,REC-OQU-7124,Canned Tomatoes,Simply Canned,Pantry,1,3.05,2.29,62
12/08/2024,REC-uwm-5098,Yogurt,Morning Bliss,Dairy,4,5.42,4.26,65
12/08/2024,REC-Gqo-9348,Juice,Fruit Burst,Beverages,1,2.1,1.91,52
13/08/2024,REC-pFd-5148,Soft Drink,Sparkle Beverages,Beverages,3,5.67,4.84,76
13/08/2024,REC-CKK-2651,Milk,Meadowland,Dairy,5,5.19,4.01,75
13/08/2024,REC-gUC-6737,Rice,Rice King,Pantry,5,8.3,6.11,62
13/08/2024,REC-AtZ-9095,Bread,Sunrise Bakes,Bakery,4,3.84,2.76,123
13/08/2024,REC-OFD-9973,Lettuce,Crisp Greens,Produce,5,4.44,3.27,60
13/08/2024,REC-kKy-3063,Salt,Crystal Co.,Pantry,5,5.93,4.4,187
14/08/2024,REC-KHz-5542,Yogurt,Pure Greek,Dairy,5,4.22,3.29,176
14/08/2024,REC-bfT-5003,Laundry Detergent,Aussie Wash,Household,2,9.09,8.13,111
14/08/2024,REC-HRd-2205,Chicken Breast,Lean Meats,Meat,1,13.97,10.24,95
15/08/2024,REC-aQX-7657,Pasta,Pasta Perfection,Pantry,1,3.43,3.11,105
15/08/2024,REC-XpN-8984,Coffee,Bean Supreme,Beverages,3,3.35,2.77,187
15/08/2024,REC-EPq-7813,Chicken Breast,Butcher's Best,Meat,2,11.4,8.3,74
15/08/2024,REC-gBm-1021,Lettuce,Crisp Greens,Produce,1,3.21,2.39,121
15/08/2024,REC-KBz-1795,Cereal,Golden Grains,Breakfast,2,4.79,4.1,78
15/08/2024,REC-XwE-0674,Milk,Farmers Choice,Dairy,3,4.29,3.23,161
15/08/2024,REC-aJk-6047,Tomatoes,Sun Kissed,Produce,1,1.51,1.22,181
15/08/2024,REC-PfS-7042,Cereal,Morning Crunch,Breakfast,4,6.13,4.51,159
18/08/2024,REC-Ruf-3863,Cereal,Healthy Start,Breakfast,3,6.67,5.87,142
18/08/2024,REC-TtG-3572,Paper Towels,Handy Wipes,Household,4,5.18,3.78,185
18/08/2024,REC-ymh-2100,Sugar,Cane Sugar Co.,Pantry,3,5.64,4.24,190
18/08/2024,REC-Pnm-1461,Laundry Detergent,Clean Wave,Household,1,10.23,8.89,146
18/08/2024,REC-DEO-8388,Canned Tomatoes,Simply Canned,Pantry,1,7.57,5.68,196
18/08/2024,REC-wtR-2640,Pasta,Grainfield Co.,Pantry,3,9.13,6.97,91
18/08/2024,REC-pyn-1107,Coffee,Aussie Roast,Beverages,2,4.79,3.73,192
18/08/2024,REC-reL-4257,Bread,Daily Loaf,Bakery,5,4.36,3.85,106
18/08/2024,REC-xTw-0231,Biscuits,Aussie Bakes,Snacks,3,2.36,1.86,130
18/08/2024,REC-igF-1105,Sugar,Sweet Stuff,Pantry,4,4.97,4.44,160
20/08/2024,REC-SoQ-4200,Juice,Fruit Burst,Beverages,4,2.8,2.36,81
20/08/2024,REC-Qwg-0738,Canned Tomatoes,Simply Canned,Pantry,5,5.38,4.48,76
20/08/2024,REC-HGx-3011,Chips,Salt & Crunch,Snacks,5,3.77,2.88,190
20/08/2024,REC-kHH-5444,Coffee,Bean Supreme,Beverages,3,4.12,3.51,111
20/08/2024,REC-mUz-5956,Biscuits,Aussie Bakes,Snacks,1,2.7,2.33,110
20/08/2024,REC-zKw-0631,Apples,Local Grown,Produce,1,1.61,1.43,97
20/08/2024,REC-LRF-3114,Laundry Detergent,Aussie Wash,Household,1,6.29,5.08,123
20/08/2024,REC-YMf-7864,Dish Soap,Sparkle Clean,Household,4,3.88,3.49,150
20/08/2024,REC-EgF-3906,Flour,The Baker's Choice,Pantry,4,4.41,3.31,155
22/08/2024,REC-ZaM-6269,Olive Oil,Mediterranean Harvest,Pantry,4,2.19,1.58,55
22/08/2024,REC-eWT-3730,Chips,Crunchy Bites,Snacks,5,3.95,3.37,194
22/08/2024,REC-XyG-5334,Cheese,Blockbuster Cheeses,Dairy,1,3.95,3.11,113
22/08/2024,REC-IKT-4664,Bread,Crusty Creations,Bakery,1,3.24,2.69,75
22/08/2024,REC-wwO-6003,Biscuits,Aussie Bakes,Snacks,5,2.2,1.95,165
22/08/2024,REC-ppw-0802,Soft Drink,Fizz Co.,Beverages,1,4.41,3.63,84
22/08/2024,REC-drj-2835,Bread,Sunrise Bakes,Bakery,3,3.62,3.04,177
22/08/2024,REC-rjS-5767,Beef Mince,Butcher's Best,Meat,1,14.12,12.14,154
23/08/2024,REC-aSz-8769,Sugar,Sweet Stuff,Pantry,5,8.55,6.18,66
23/08/2024,REC-kkW-5015,Olive Oil,Mediterranean Harvest,Pantry,3,4.74,3.76,108
23/08/2024,REC-Rei-8318,Canned Tomatoes,Simply Canned,Pantry,2,6.85,5.64,75
23/08/2024,REC-aQq-5608,Tomatoes,Vine Ripened,Produce,2,3.39,3.01,179
23/08/2024,REC-xRT-8463,Lettuce,Crisp Greens,Produce,2,4.26,3.41,187
23/08/2024,REC-Rtl-6744,Cereal,Healthy Start,Breakfast,2,5.82,4.51,152
23/08/2024,REC-pgk-4249,Paper Towels,Handy Wipes,Household,3,5.67,4.62,80
23/08/2024,REC-XRL-5001,Milk,Farmers Choice,Dairy,3,5.69,4.4,189
23/08/2024,REC-vyG-3805,Olive Oil,Golden Grove,Pantry,5,4.54,4.12,100
24/08/2024,REC-Rox-3068,Coffee,Urban Brew,Beverages,1,5.98,4.45,123
24/08/2024,REC-rkS-5245,Laundry Detergent,Aussie Wash,Household,1,8.33,6.07,66
24/08/2024,REC-iPp-2211,Yogurt,Creamy Delights,Dairy,4,3.3,2.77,133
24/08/2024,REC-BOA-8986,Milk,Dairy Fresh,Dairy,3,2.97,2.24,153
24/08/2024,REC-YPt-6104,Chicken Breast,Butcher's Best,Meat,4,11.47,9.89,155
24/08/2024,REC-xeR-5587,Chicken Breast,Prime Cuts,Meat,3,11.34,8.76,187
24/08/2024,REC-qAq-3177,Bread,Daily Loaf,Bakery,3,3.85,3.23,144
24/08/2024,REC-mUO-3036,Chicken Breast,Butcher's Best,Meat,1,11.96,8.59,88
24/08/2024,REC-PLH-2495,Paper Towels,Quick Dry,Household,2,9.74,6.98,91
24/08/2024,REC-Gmn-4353,Laundry Detergent,Fresh Scent,Household,4,4.55,3.46,190
25/08/2024,REC-GWl-5092,Laundry Detergent,Aussie Wash,Household,2,5.57,4.21,77
25/08/2024,REC-QcB-8763,Coffee,Bean Supreme,Beverages,1,3.11,2.49,124
25/08/2024,REC-DmA-4415,Beef Mince,Prime Cuts,Meat,4,14.93,12.1,89
25/08/2024,REC-VLn-3093,Dish Soap,Power Clean,Household,1,4.62,3.59,142
25/08/2024,REC-Opj-9033,Bread,Daily Loaf,Bakery,1,4.55,3.89,115
25/08/2024,REC-tdF-1806,Milk,Dairy Fresh,Dairy,3,6.17,4.99,101
25/08/2024,REC-aqt-8199,Chicken Breast,Lean Meats,Meat,2,12.96,10.61,105
25/08/2024,REC-mSk-1538,Dish Soap,Power Clean,Household,1,9.01,6.78,141
25/08/2024,REC-Imi-0067,Flour,Golden Grains,Pantry,5,5.13,3.91,96
26/08/2024,REC-aPw-0485,Biscuits,Aussie Bakes,Snacks,3,5.28,3.92,78
26/08/2024,REC-mxO-9185,Tomatoes,Sun Kissed,Produce,5,3.82,3.45,86
26/08/2024,REC-fER-2168,Canned Beans,Simply Canned,Pantry,2,7.66,6.64,121
27/08/2024,REC-TZc-2543,Eggs,Golden Yolk,Dairy,4,4.23,3.28,79
27/08/2024,REC-Zxp-8083,Soft Drink,Fizz Co.,Beverages,1,6.39,4.66,186
27/08/2024,REC-CvR-8049,Dish Soap,Sparkle Clean,Household,4,5.83,4.31,66
27/08/2024,REC-luA-2471,Yogurt,Morning Bliss,Dairy,4,4.15,3.77,56
27/08/2024,REC-QUB-8679,Milk,Dairy Fresh,Dairy,1,5.72,4.31,189
27/08/2024,REC-Uch-1693,Chips,Salt & Crunch,Snacks,5,3.3,2.52,55
27/08/2024,REC-YnM-1182,Biscuits,Cookie Crumble,Snacks,5,5.14,3.89,132
28/08/2024,REC-tio-8586,Lettuce,Garden Select,Produce,3,2.57,1.97,171
28/08/2024,REC-EIW-7292,Tomatoes,Sun Kissed,Produce,3,3.53,2.88,113
28/08/2024,REC-MCN-7633,Bread,Sunrise Bakes,Bakery,4,3.5,2.92,114
28/08/2024,REC-Dpr-2825,Canned Beans,Hearty Harvest,Pantry,4,2.12,1.64,132
28/08/2024,REC-GHj-9655,Sugar,Cane Sugar Co.,Pantry,4,4.75,3.72,140
28/08/2024,REC-lza-7823,Lettuce,Crisp Greens,Produce,5,2.79,2.02,193
28/08/2024,REC-RZU-5713,Sugar,Cane Sugar Co.,Pantry,1,5.26,3.87,131
28/08/2024,REC-wgH-2150,Laundry Detergent,Clean Wave,Household,3,5.4,4.21,99
28/08/2024,REC-FmH-8468,Canned Tomatoes,Simply Canned,Pantry,3,4.06,3.19,67
29/08/2024,REC-lhc-3110,Yogurt,Pure Greek,Dairy,5,6.21,4.78,172
29/08/2024,REC-Ssa-0733,Soft Drink,Sparkle Beverages,Beverages,1,3.06,2.23,70
30/08/2024,REC-KKF-9913,Rice,Aussie Grains,Pantry,5,3.06,2.52,105
30/08/2024,REC-gip-8880,Sugar,Sweet Stuff,Pantry,4,3.36,2.57,149
30/08/2024,REC-nTf-8429,Cheese,Gourmet Gold,Dairy,2,3.08,2.61,125
30/08/2024,REC-UqM-1336,Soft Drink,Sparkle Beverages,Beverages,1,3.02,2.29,113
30/08/2024,REC-MXS-2104,Apples,Orchard Fresh,Produce,1,2.59,2.16,174
30/08/2024,REC-IZI-5752,Olive Oil,Golden Grove,Pantry,1,2.88,2.5,133
30/08/2024,REC-IuJ-2529,Laundry Detergent,Fresh Scent,Household,2,6.24,4.68,101
30/08/2024,REC-OcV-0775,Pasta,Italian Kitchen,Pantry,4,1.81,1.64,88
30/08/2024,REC-Mqt-5206,Yogurt,Pure Greek,Dairy,5,4.4,3.23,63
30/08/2024,REC-bul-4096,Laundry Detergent,Clean Wave,Household,1,8.26,7.37,56
31/08/2024,REC-uOb-1630,Chips,Crunchy Bites,Snacks,5,3.3,2.81,89
31/08/2024,REC-Nfo-9923,Bananas,Island Harvest,Produce,3,3.68,2.88,78
31/08/2024,REC-gCS-7651,Apples,Orchard Fresh,Produce,1,1.65,1.34,146
01/09/2024,REC-Npz-3742,Lettuce,Garden Select,Produce,5,3.38,2.63,82
01/09/2024,REC-RBU-1005,Rice,Rice King,Pantry,4,6.28,5.61,175
01/09/2024,REC-ivt-8995,Sugar,Cane Sugar Co.,Pantry,3,3.09,2.68,174
01/09/2024,REC-yqb-9957,Olive Oil,Golden Grove,Pantry,5,3.61,2.82,81
01/09/2024,REC-EMx-3698,Cereal,Morning Crunch,Breakfast,2,6.58,5.45,81
01/09/2024,REC-SbH-4789,Lettuce,Crisp Greens,Produce,2,3.96,2.94,101
01/09/2024,REC-LZL-5021,Chicken Breast,Butcher's Best,Meat,1,9.39,8.38,181
01/09/2024,REC-pok-8556,Dish Soap,Power Clean,Household,1,9.73,7.32,74
01/09/2024,REC-sMB-1964,Biscuits,Cookie Crumble,Snacks,1,4.68,3.62,183
02/09/2024,REC-OUy-3147,Pasta,Grainfield Co.,Pantry,1,4.66,3.95,100
02/09/2024,REC-bHD-3368,Beef Mince,Butcher's Best,Meat,4,14.39,12.67,72
02/09/2024,REC-nzX-3478,Paper Towels,Quick Dry,Household,2,10.26,8.24,192
03/09/2024,REC-MyI-3260,Flour,The Baker's Choice,Pantry,4,8.96,6.85,82
05/09/2024,REC-arV-9374,Yogurt,Pure Greek,Dairy,3,5.98,4.97,176
05/09/2024,REC-lDz-3837,Lettuce,Crisp Greens,Produce,2,2.38,1.85,198
05/09/2024,REC-woh-1617,Canned Tomatoes,Simply Canned,Pantry,3,4.59,3.29,170
05/09/2024,REC-xdq-9294,Chicken Breast,Prime Cuts,Meat,4,13.64,11.49,177
05/09/2024,REC-AqR-9864,Tea Bags,Tea Time,Beverages,2,2.22,1.7,132
05/09/2024,REC-Pie-4451,Lettuce,Garden Select,Produce,2,2.54,1.85,136
05/09/2024,REC-NZT-4601,Canned Tomatoes,Hearty Harvest,Pantry,1,6.43,5.75,165
05/09/2024,REC-HTq-8591,Olive Oil,Golden Grove,Pantry,1,7.2,6.48,157
05/09/2024,REC-GWB-0411,Sugar,Cane Sugar Co.,Pantry,1,2.74,2.22,147
05/09/2024,REC-oMn-6725,Cheese,Blockbuster Cheeses,Dairy,4,3.03,2.34,171
06/09/2024,REC-abk-6959,Olive Oil,Mediterranean Harvest,Pantry,4,6.06,5.29,170
07/09/2024,REC-wRm-8532,Cereal,Morning Crunch,Breakfast,4,6.66,5.7,88
07/09/2024,REC-HBY-1586,Sugar,Sweet Stuff,Pantry,4,2.53,1.93,170
07/09/2024,REC-FqG-6239,Cheese,Blockbuster Cheeses,Dairy,3,3.44,3.06,181
07/09/2024,REC-Poe-9168,Biscuits,Cookie Crumble,Snacks,5,2.54,1.83,159
08/09/2024,REC-bpl-5071,Chips,Crunchy Bites,Snacks,4,2.65,2.03,113
09/09/2024,REC-XjK-9497,Bananas,Tropical Treat,Produce,2,2.75,2.36,95
10/09/2024,REC-gtQ-5522,Dish Soap,Sparkle Clean,Household,1,5.31,4.22,120
10/09/2024,REC-oOp-9687,Toilet Paper,Soft Touch,Household,1,10.37,8.27,129
10/09/2024,REC-Uxd-5374,Biscuits,Aussie Bakes,Snacks,1,4.81,4.0,73
10/09/2024,REC-sUy-5138,Pasta,Italian Kitchen,Pantry,4,3.48,2.69,71
10/09/2024,REC-INC-4407,Laundry Detergent,Aussie Wash,Household,1,5.45,4.62,106
10/09/2024,REC-Xud-0324,Bread,Daily Loaf,Bakery,4,3.92,3.17,54
10/09/2024,REC-Ypc-6147,Laundry Detergent,Clean Wave,Household,5,9.39,7.53,167
10/09/2024,REC-ksC-4154,Cheese,Gourmet Gold,Dairy,1,5.49,4.47,191
10/09/2024,REC-uko-5004,Eggs,Farmstead,Dairy,3,2.99,2.66,156
10/09/2024,REC-Foc-6927,Apples,Orchard Fresh,Produce,2,4.11,3.18,145
11/09/2024,REC-vdW-3469,Eggs,Farmstead,Dairy,3,4.19,3.51,168
11/09/2024,REC-vOM-7465,Beef Mince,Farm Fresh Meats,Meat,1,16.29,14.18,171
11/09/2024,REC-Oeb-4234,Yogurt,Pure Greek,Dairy,1,6.32,4.52,116
11/09/2024,REC-gYx-7148,Beef Mince,Butcher's Best,Meat,4,17.59,14.31,65
11/09/2024,REC-fBI-6660,Rice,Rice King,Pantry,4,5.59,4.89,84
11/09/2024,REC-LOV-1164,Tea Bags,Bushland Brews,Beverages,1,5.69,4.81,127
12/09/2024,REC-dMJ-3802,Paper Towels,Handy Wipes,Household,3,4.6,3.9,60
13/09/2024,REC-fxG-1893,Coffee,Aussie Roast,Beverages,4,4.31,3.27,175
14/09/2024,REC-VWO-1380,Coffee,Bean Supreme,Beverages,5,5.53,4.15,195
14/09/2024,REC-gcc-4442,Bread,Sunrise Bakes,Bakery,3,3.48,2.96,110
15/09/2024,REC-uJz-4083,Biscuits,Cookie Crumble,Snacks,2,3.96,3.03,130
15/09/2024,REC-qzz-5942,Bread,Sunrise Bakes,Bakery,2,4.4,3.32,146
15/09/2024,REC-eLa-6465,Canned Tomatoes,Hearty Harvest,Pantry,4,7.51,5.44,156
15/09/2024,REC-RKo-3752,Dish Soap,Power Clean,Household,1,7.83,5.94,95
16/09/2024,REC-AeN-2441,Salt,Crystal Co.,Pantry,5,1.87,1.63,158
16/09/2024,REC-NcU-0096,Coffee,Bean Supreme,Beverages,3,2.74,2.05,85
17/09/2024,REC-Rqc-7112,Cheese,Australian Cheeses,Dairy,1,4.61,3.47,101
17/09/2024,REC-EWD-3407,Biscuits,Sweet Treats,Snacks,3,4.9,3.66,70
17/09/2024,REC-zBW-5989,Tomatoes,Vine Ripened,Produce,2,4.22,3.15,153
17/09/2024,REC-yum-5644,Chips,Salt & Crunch,Snacks,5,3.76,2.78,101
17/09/2024,REC-TIr-7772,Pasta,Pasta Perfection,Pantry,3,4.81,3.72,82
17/09/2024,REC-Xbt-0424,Biscuits,Sweet Treats,Snacks,4,2.05,1.57,195
